1085	0.2541568423150047	0.9618590553169992
1718	0.1508391907570839	0.9507451376610255
1577	0.1228894724115601	0.8999747410962364
698	0.09236806137867479	0.7572619348320283
1505	0.08172539570689669	0.9507451376610255
862	0.07992172776444802	0.9163930285425613
107	0.07695976357213426	0.9237181106339984
1165	0.07393079747444976	0.9593331649406416
171	0.07298142004084716	0.962111644354635
136	0.07234208046559125	0.8946703713058853
1666	0.06342460034952553	0.9461985349835818
483	0.06328514817474616	0.9186663298812832
1405	0.0630079302235801	0.9045213437736802
119	0.06167035685227773	0.9032583985855014
1534	0.05762137917292796	0.95226067188684
567	0.05055569421497895	0.9381156857792372
3830	0.04969829035525409	0.9151300833543824
1029	0.03981878481764066	0.9509977266986613
428	0.03881849112487443	0.9229603435210912
1465	0.03713650331260534	0.9027532205102299
3168	0.03678994844290945	0.8855771659509977
1420	0.03589220074471353	0.9550391513008335
2543	0.03578063900489004	0.8987117959080576
1317	0.03457642082956272	0.9515029047739328
1825	0.03351535193318334	0.9530184389997474
1193	0.03305250043586912	0.9593331649406416
322	0.03200673884797715	0.771659509977267
3561	0.03160816507401473	0.9151300833543824
3304	0.03021662695414657	0.8234402626925991
277	0.02809851057293958	0.7789845920687042
3861	0.027277429140134	0.8353119474614802
175	0.02696045110378666	0.544329376105077
3456	0.02693152288520453	0.9163930285425613
563	0.02667363365407766	0.9494821924728467
2946	0.02631611719482935	0.805253851982824
484	0.02613917508655115	0.9131093710532963
1312	0.02526503696585277	0.9472088911341248
1376	0.02522372020523209	0.9474614801717605
1013	0.02485576104824449	0.9057842889618591
2468	0.02430593031075393	0.8234402626925991
2738	0.02302549990037277	0.7428643596867897
594	0.02216900410132089	0.8949229603435211
3521	0.02126483511693746	0.7681232634503663
713	0.02048344890783651	0.4367264460722405
2176	0.01990027937135219	0.8865875221015408
2336	0.01969810614866043	0.8987117959080576
2347	0.01962825033831746	0.8302601667087648
3020	0.01922403361588722	0.8881030563273554
19	0.01909015952809903	0.2568830512755746
3556	0.01846580295394731	0.9151300833543824
1334	0.01812099934412075	0.9494821924728467
857	0.01801462652242858	0.7671129072998232
1540	0.01794567877275859	0.9494821924728467
3263	0.01703768296125331	0.8881030563273554
3265	0.01677758843992063	0.8883556453649912
4031	0.01664060100125364	0.7052285930790604
3684	0.01627880368454699	0.9163930285425613
1086	0.01623314120499132	0.9072998231876737
3918	0.01605211282368471	0.7506946198534984
1537	0.0148397869637772	0.9479666582470321
800	0.0144868108078938	0.4367264460722405
58	0.0142956640362311	0.9067946451124022
2754	0.01361786160532674	0.6238949229603435
3454	0.01358692268096871	0.8383430159131094
3680	0.01355390818935815	0.7605455923212933
1954	0.01349079797258591	0.8865875221015408
2117	0.01334330297470299	0.8987117959080576
3173	0.01329537034346487	0.8022227835311947
641	0.01289348863419373	0.9105834806769386
1642	0.01283537275112288	0.9045213437736802
353	0.01277096530481781	0.9037635766607729
3111	0.01249601750533421	0.8729477140692093
2047	0.01241357856852278	0.8302601667087648
1136	0.01239340664928725	0.9540287951502905
1472	0.01234683610905861	0.8992169739833291
3566	0.0122173077402054	0.584491033089164
173	0.01212144247772916	0.8921444809295277
1926	0.01144610478293718	0.8845668098004547
2313	0.01135983901900389	0.7703965647890882
3604	0.01134913687535804	0.7858044960848699
3248	0.01131437112387816	0.8881030563273554
1847	0.01130529051714834	0.946956302096489
1758	0.01123069981901054	0.9484718363223036
67	0.01095166574649852	0.7812578934074261
3117	0.01072536405449609	0.805253851982824
3628	0.01015185887803137	0.7605455923212933
2976	0.00990480151350364	0.885324576913362
1536	0.00987042493088361	0.8949229603435211
2863	0.009863095584023113	0.7757009345794393
1419	0.009804849977998987	0.951250315736297
3662	0.009794407280259695	0.4321798433947967
3105	0.009560322211060283	0.3599393786309674
23	0.009546636439488911	0.2568830512755746
803	0.009542744750890418	0.4367264460722405
329	0.009513881393784921	0.8287446324829502
1549	0.00949357975159611	0.9181611518060117
3005	0.009402903407251202	0.885324576913362
1584	0.009354905914536443	0.9424096994190452
3723	0.009295427940456126	0.8277342763324071
896	0.00924503057310563	0.8769891386713817
2915	0.009210005375719183	0.7006819904016166
1656	0.009103243385167166	0.951250315736297
348	0.009043895134040133	0.9191715079565547
436	0.008952116144592317	0.8956807274564283
2081	0.008914301903710283	0.8987117959080576
606	0.008860596601051067	0.909067946451124
1888	0.008642791762488687	0.9424096994190452
2869	0.00856787675696768	0.8883556453649912
40	0.008359671416948253	0.6617832786057085
3962	0.008340796727245556	0.9151300833543824
3010	0.008225473021776852	0.7398332912351604
376	0.008163206004200948	0.9186663298812832
2189	0.008100614679241837	0.892902248042435
635	0.008097241882456476	0.7289719626168224
3586	0.00807797802389393	0.7870674412730487
3104	0.008010911257046551	0.6446072240464764
3101	0.008005203447102094	0.8883556453649912
1171	0.007987236818072379	0.9105834806769386
1593	0.007953962880555256	0.9530184389997474
3385	0.007899219794269774	0.8881030563273554
1155	0.00788994460311003	0.9449355897954029
80	0.00782579660271152	0.7762061126547108
526	0.00775412467102259	0.9098257135640313
1674	0.007731877184534533	0.8984592068704218
307	0.007648205879666913	0.4132356655721142
927	0.007640552225423208	0.9396312200050518
3201	0.007609224132205332	0.8229350846173276
3136	0.007599235464802531	0.8226824955796918
990	0.007470744879575588	0.9040161656984087
1184	0.007404391588971266	0.9424096994190452
41	0.007353669914237561	0.1111391765597373
609	0.007339724696759624	0.8802727961606466
3617	0.007254366993499323	0.7605455923212933
774	0.007108947562868932	0.4367264460722405
3097	0.006898342348213767	0.8855771659509977
230	0.006770240931846674	0.2349078050012629
3584	0.00665867919202318	0.5039151300833544
2144	0.006613665327233933	0.8865875221015408
3877	0.006459749043163497	0.9151300833543824
804	0.006436139465665967	0.4367264460722405
150	0.00636712685451934	0.900479919171508
1098	0.00631906450032794	0.9507451376610255
3463	0.006288709329259687	0.5849962111644355
2889	0.006268213102640952	0.6238949229603435
3233	0.006196152002092172	0.8231876736549634
549	0.006195049356989265	0.9017428643596868
339	0.006078104114604521	0.7812578934074261
596	0.006045349068900531	0.8918918918918919
269	0.005959018443490606	0.840868906289467
3945	0.005861337059668407	0.7600404142460216
4023	0.005821187805627278	0.3990906794645112
1866	0.00581671236373901	0.954533973225562
3554	0.005783697872128453	0.7600404142460216
1703	0.005773125451435877	0.8870927001768123
1794	0.005742121665601209	0.8982066178327861
389	0.005624008916636917	0.8964384945693357
25	0.005580032835473935	0.7784794139934327
1688	0.005537872875656917	0.9477140692093963
1469	0.00552516002623517	0.9110886587522102
745	0.005431305469534824	0.4367264460722405
3780	0.005429229902282294	0.7681232634503663
2498	0.005358012000929854	0.892902248042435
1611	0.005324478617506164	0.8994695630209649
2126	0.005262730491743393	0.7703965647890882
1126	0.005196831231475562	0.9444304117201313
1173	0.005194431356839824	0.9535236170750189
419	0.005178540295062641	0.9025006314725941
422	0.005154736133135186	0.8509724677948977
198	0.005142736759956496	0.7388229350846173
917	0.005108749346196315	0.8923970699671634
1621	0.005082610171109764	0.9446830007577671
152	0.00508241558667984	0.5723667592826471
3406	0.005072102611893831	0.8234402626925991
634	0.005066524524902656	0.893912604192978
1289	0.005053098199237852	0.8916393028542561
908	0.005049336233592641	0.942662288456681
2401	0.005041747440825578	0.7703965647890882
3756	0.005033315448862174	0.9151300833543824
2289	0.005010030178747852	0.8987117959080576
3825	0.005009381563981436	0.7600404142460216
3904	0.004871032034304976	0.5801970194493559
2916	0.004859356968509494	0.7014397575145239
3964	0.004838990464844042	0.7509472088911341
2858	0.004838731018937476	0.7709017428643598
115	0.004834125854095924	0.1108865875221015
3011	0.004766151026575563	0.885324576913362
3547	0.004731904166908816	0.7858044960848699
1450	0.004679431232305789	0.9022480424349583
1569	0.004664577954154871	0.8855771659509977
513	0.004633639029796843	0.9037635766607729
21	0.004615542677813847	0.7812578934074261
2368	0.004590116978970353	0.8923970699671634
229	0.004579933727137627	0.7731750442030816
776	0.004575328562296076	0.4367264460722405
647	0.004563458912070669	0.7019449355897954
237	0.004544389637938048	0.544329376105077
3989	0.004541989763302311	0.7052285930790604
3495	0.004540627672292838	0.9163930285425613
1473	0.004405521216448455	0.8977014397575145
3019	0.004400072852410564	0.885324576913362
1452	0.004391381414540594	0.9012376862844153
3872	0.004351686190835955	0.9163930285425613
2283	0.004350194376873199	0.8987117959080576
190	0.004321331019767703	0.544329376105077
1687	0.00429927811770957	0.9603435210911846
1361	0.004261074707967688	0.9444304117201313
1440	0.00423344371891838	0.9464511240212174
719	0.004233054550058531	0.4367264460722405
2542	0.004202310210130429	0.8216721394291489
1371	0.004195240309176498	0.8893660015155342
1088	0.00419491600179329	0.9525132609244759
1761	0.004191932373867778	0.9371053296286941
3496	0.00418622456392332	0.7858044960848699
1553	0.004184019273717507	0.954533973225562
2529	0.00414354571229317	0.892902248042435
3360	0.00413238953831082	0.7757009345794393
2693	0.004119028074122658	0.8881030563273554
3251	0.004067982092005745	0.2189946956302096
871	0.004067982092005745	0.490275322051023
1091	0.00404787503424686	0.8689062894670371
4004	0.004045864328470971	0.3990906794645112
1237	0.004043788761218441	0.9330639050265218
747	0.004042232085779043	0.4367264460722405
818	0.004001304494018215	0.1992927506946199
1217	0.003935924125563517	0.8997221520586007
840	0.00392820560984317	0.4367264460722405
2112	0.003875213783427011	0.7703965647890882
1	0.003849398915723667	0.7757009345794393
1128	0.003832016039983728	0.9454407678706744
637	0.003819368052038622	0.8931548370800707
921	0.003804125605027854	0.9444304117201313
4002	0.003798028626223547	0.3990906794645112
3651	0.003790374971979842	0.9151300833543824
3178	0.003784018547268969	0.885324576913362
1837	0.003750614886798562	0.8815357413488255
1021	0.003744453046517613	0.8779994948219247
3331	0.003730896997899526	0.8231876736549634
2659	0.003697623060382403	0.7623137155847436
324	0.003661430356416409	0.7815104824450619
553	0.003652284888209948	0.9037635766607729
1985	0.003644306926583035	0.7703965647890882
2145	0.003622772916338035	0.7703965647890882
2979	0.003620243318749014	0.8881030563273554
3592	0.003565305648033608	0.9141197272038394
89	0.003560116729902282	0.1108865875221015
245	0.003558819500369451	0.1108865875221015
4	0.003558819500369451	0.3826723920181864
3275	0.003512313821617448	0.7744379893912604
